2025-08-15 08:54:49 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv/unet/20250815_085449_unet_resnet50_dice_cldice0.5', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'unet_resnet50_dice_cldice0.5', 'timestamp': '20250815_085449'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'tversky', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-15 08:54:49 INFO Experiment name: unet_resnet50_dice_cldice0.5
2025-08-15 08:54:49 INFO ===== Fold 1 / 5 =====
2025-08-15 08:54:49 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-15 08:56:34 INFO Epoch 001 | Train Loss: 0.5645 | Val Loss: 0.4805 | Dice: 0.2030 | clDice: 0.2114 | IoU: 0.1135 | Tversky: 0.2030 | Hausdorff: 503.4751 | HD95: 128.8072 | LR: 0.001000
2025-08-15 14:34:09 INFO Epoch 025 | Train Loss: 0.3649 | Val Loss: 0.3474 | Dice: 0.4743 | clDice: 0.5251 | IoU: 0.3113 | Tversky: 0.4743 | Hausdorff: 212.7029 | HD95: 37.1937 | LR: 0.000500
2025-08-15 14:35:53 INFO Epoch 026 | Train Loss: 0.3638 | Val Loss: 0.3461 | Dice: 0.4769 | clDice: 0.5274 | IoU: 0.3135 | Tversky: 0.4769 | Hausdorff: 210.7135 | HD95: 37.5741 | LR: 0.000500
2025-08-15 14:37:36 INFO Epoch 027 | Train Loss: 0.3658 | Val Loss: 0.3481 | Dice: 0.4697 | clDice: 0.5175 | IoU: 0.3073 | Tversky: 0.4697 | Hausdorff: 217.2586 | HD95: 42.8541 | LR: 0.000500
2025-08-15 14:39:21 INFO Epoch 028 | Train Loss: 0.3644 | Val Loss: 0.3448 | Dice: 0.4780 | clDice: 0.5271 | IoU: 0.3144 | Tversky: 0.4780 | Hausdorff: 207.1125 | HD95: 40.7722 | LR: 0.000500
2025-08-15 14:41:05 INFO Epoch 029 | Train Loss: 0.3623 | Val Loss: 0.3440 | Dice: 0.4824 | clDice: 0.5344 | IoU: 0.3183 | Tversky: 0.4824 | Hausdorff: 198.7929 | HD95: 34.1332 | LR: 0.000500
2025-08-15 14:42:48 INFO Epoch 030 | Train Loss: 0.3619 | Val Loss: 0.3511 | Dice: 0.4693 | clDice: 0.5175 | IoU: 0.3070 | Tversky: 0.4693 | Hausdorff: 274.6561 | HD95: 36.7651 | LR: 0.000500
2025-08-15 14:44:33 INFO Epoch 031 | Train Loss: 0.3618 | Val Loss: 0.3441 | Dice: 0.4783 | clDice: 0.5289 | IoU: 0.3147 | Tversky: 0.4783 | Hausdorff: 227.7486 | HD95: 41.8568 | LR: 0.000500
2025-08-15 14:46:18 INFO Epoch 032 | Train Loss: 0.3611 | Val Loss: 0.3437 | Dice: 0.4808 | clDice: 0.5345 | IoU: 0.3169 | Tversky: 0.4808 | Hausdorff: 207.8681 | HD95: 38.1824 | LR: 0.000500
2025-08-15 14:48:03 INFO Epoch 033 | Train Loss: 0.3606 | Val Loss: 0.3497 | Dice: 0.4680 | clDice: 0.5160 | IoU: 0.3059 | Tversky: 0.4680 | Hausdorff: 218.3624 | HD95: 39.2181 | LR: 0.000500
2025-08-15 14:49:47 INFO Epoch 034 | Train Loss: 0.3625 | Val Loss: 0.3478 | Dice: 0.4748 | clDice: 0.5229 | IoU: 0.3116 | Tversky: 0.4748 | Hausdorff: 202.9671 | HD95: 36.6228 | LR: 0.000500
2025-08-15 14:51:32 INFO Epoch 035 | Train Loss: 0.3618 | Val Loss: 0.3475 | Dice: 0.4751 | clDice: 0.5233 | IoU: 0.3120 | Tversky: 0.4751 | Hausdorff: 293.2961 | HD95: 38.8254 | LR: 0.000500
2025-08-15 14:53:17 INFO Epoch 036 | Train Loss: 0.3623 | Val Loss: 0.3483 | Dice: 0.4722 | clDice: 0.5201 | IoU: 0.3095 | Tversky: 0.4722 | Hausdorff: 214.8417 | HD95: 36.9019 | LR: 0.000500
2025-08-15 14:55:02 INFO Epoch 037 | Train Loss: 0.3614 | Val Loss: 0.3491 | Dice: 0.4723 | clDice: 0.5206 | IoU: 0.3095 | Tversky: 0.4723 | Hausdorff: 202.9307 | HD95: 33.6280 | LR: 0.000500
2025-08-15 14:56:48 INFO Epoch 038 | Train Loss: 0.3613 | Val Loss: 0.3485 | Dice: 0.4645 | clDice: 0.5083 | IoU: 0.3029 | Tversky: 0.4645 | Hausdorff: 222.2025 | HD95: 50.9327 | LR: 0.000250
2025-08-15 14:58:33 INFO Epoch 039 | Train Loss: 0.3561 | Val Loss: 0.3445 | Dice: 0.4779 | clDice: 0.5272 | IoU: 0.3144 | Tversky: 0.4779 | Hausdorff: 210.0765 | HD95: 35.6348 | LR: 0.000250
2025-08-15 15:00:17 INFO Epoch 040 | Train Loss: 0.3519 | Val Loss: 0.3450 | Dice: 0.4771 | clDice: 0.5254 | IoU: 0.3136 | Tversky: 0.4771 | Hausdorff: 215.2651 | HD95: 35.7122 | LR: 0.000250
2025-08-15 15:02:03 INFO Epoch 041 | Train Loss: 0.3536 | Val Loss: 0.3414 | Dice: 0.4834 | clDice: 0.5342 | IoU: 0.3192 | Tversky: 0.4834 | Hausdorff: 210.1551 | HD95: 33.8521 | LR: 0.000250
2025-08-15 15:03:46 INFO Epoch 042 | Train Loss: 0.3562 | Val Loss: 0.3449 | Dice: 0.4754 | clDice: 0.5231 | IoU: 0.3123 | Tversky: 0.4754 | Hausdorff: 213.5725 | HD95: 38.9882 | LR: 0.000250
2025-08-15 15:05:31 INFO Epoch 043 | Train Loss: 0.3555 | Val Loss: 0.3429 | Dice: 0.4809 | clDice: 0.5301 | IoU: 0.3170 | Tversky: 0.4809 | Hausdorff: 206.2857 | HD95: 33.9869 | LR: 0.000250
2025-08-15 15:07:14 INFO Epoch 044 | Train Loss: 0.3559 | Val Loss: 0.3448 | Dice: 0.4775 | clDice: 0.5277 | IoU: 0.3140 | Tversky: 0.4775 | Hausdorff: 204.8090 | HD95: 37.8288 | LR: 0.000250
2025-08-15 15:08:59 INFO Epoch 045 | Train Loss: 0.3527 | Val Loss: 0.3449 | Dice: 0.4771 | clDice: 0.5260 | IoU: 0.3137 | Tversky: 0.4771 | Hausdorff: 208.5169 | HD95: 35.6407 | LR: 0.000250
2025-08-15 15:10:45 INFO Epoch 046 | Train Loss: 0.3529 | Val Loss: 0.3422 | Dice: 0.4852 | clDice: 0.5377 | IoU: 0.3206 | Tversky: 0.4852 | Hausdorff: 206.8263 | HD95: 34.3665 | LR: 0.000250
2025-08-15 15:12:29 INFO Epoch 047 | Train Loss: 0.3507 | Val Loss: 0.3482 | Dice: 0.4709 | clDice: 0.5165 | IoU: 0.3083 | Tversky: 0.4709 | Hausdorff: 206.6802 | HD95: 36.7722 | LR: 0.000125
2025-08-15 15:14:12 INFO Epoch 048 | Train Loss: 0.3533 | Val Loss: 0.3436 | Dice: 0.4778 | clDice: 0.5275 | IoU: 0.3143 | Tversky: 0.4778 | Hausdorff: 214.7019 | HD95: 37.8139 | LR: 0.000125
2025-08-15 15:15:58 INFO Epoch 049 | Train Loss: 0.3496 | Val Loss: 0.3431 | Dice: 0.4823 | clDice: 0.5334 | IoU: 0.3182 | Tversky: 0.4823 | Hausdorff: 207.6641 | HD95: 33.8326 | LR: 0.000125
2025-08-15 15:17:43 INFO Epoch 050 | Train Loss: 0.3506 | Val Loss: 0.3417 | Dice: 0.4847 | clDice: 0.5360 | IoU: 0.3203 | Tversky: 0.4847 | Hausdorff: 263.0482 | HD95: 33.0000 | LR: 0.000125
2025-08-15 15:17:43 INFO Training completed.
2025-08-15 15:18:07 INFO Fold 5 results: Dice: 0.4834 | clDice: 0.5342 | IoU: 0.3192 | Tversky: 0.4834 | Hausdorff: 210.1551 | HD95: 33.8521
2025-08-15 15:18:07 INFO ===== Cross-validation results =====
2025-08-15 15:18:07 INFO Dice: 0.4860 | clDice: 0.5361 | IoU: 0.3216 | Tversky: 0.4860 | Hausdorff: 261.3806 | HD95: 35.5526
